城市,区域,店名,地址,电话,类型,评分,营业时间,品牌,经纬度,ID
江门,鹤山市,First Half Cafe(保利中央公园店),保利中央公园中韵商铺145号,13392070389,餐饮服务;咖啡厅;咖啡厅,4.0,,,"112.979334,22.765439",B0HGZ52FKN
江门,鹤山市,Good Coffee(新升苑店),新升苑146号,0750-8811990,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.966460,22.771563",B0JDRCJ24Y
江门,鹤山市,KCOFFEE(前进路店),前进路与中山路交叉口东60米,[],餐饮服务;咖啡厅;咖啡厅,0.2,,,"112.962054,22.764949",B0LGV1YJCF
江门,鹤山市,KUPI早咖晚酒(鹤山保利店),保利中央公园·中嘉68号商铺,13707216753,体育休闲服务;娱乐场所;酒吧,4.4,,,"112.981108,22.764144",B0J1FM75XO
江门,鹤山市,KiVi Coffee,中山路与新业路交叉口南120米,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.960014,22.773140",B0J0OLF1LP
江门,鹤山市,LAZY CAT COFFE(懒猫咖啡),古劳街邓巷18号(古劳公交车站对面),18022993526,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.943880,22.834636",B0L6F7KD6O
江门,鹤山市,LC coffee,沙坪街道裕民路69号,[],餐饮服务;咖啡厅;咖啡厅,2.9,,,"112.964183,22.770032",B0L6LMNVJS
江门,鹤山市,LEYLA CAFÉ(文汇华府店),沙坪镇文汇华府22号,18902551586,餐饮服务;餐饮相关场所;餐饮相关,3.7,,,"112.973071,22.774424",B0GKAH2P4V
江门,鹤山市,LUKA COFFEE,穗鹤大厦189号门口右边,15015030331,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.967573,22.772192",B0IDCZSKBY
江门,鹤山市,LY1994(泰国菜茶饮小吃咖啡),共和镇共建路350号(中石化斜对面),13427284645,餐饮服务;冷饮店;冷饮店,4.4,,,"112.880295,22.582402",B0I03AX8DI
江门,鹤山市,MAMAcoffee(3.0升级版),沙坪镇文明路14号之5号,[],餐饮服务;餐饮相关场所;餐饮相关,4.2,,,"112.964549,22.763304",B0KAVXDI2L
江门,鹤山市,MENNA COFFEE,新华路与新风路交叉口北80米,13189429373,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.962631,22.768056",B0I245IMEI
江门,鹤山市,Manter coffee曼特咖啡店,鹤山市沙坪楼冲村委会小学旁商铺一,18127513507,餐饮服务;咖啡厅;咖啡厅,4.5,,,"112.987069,22.773006",B0I2L5CJLQ
江门,鹤山市,McMellow coffee陈先生的店(鹤山店),三连大道25号,[],餐饮服务;咖啡厅;咖啡厅,2.7,,,"112.916361,22.790138",B0LDZ9V5WE
江门,鹤山市,Meet coffee,沙坪街道裕民路134号,19529266904,餐饮服务;咖啡厅;咖啡厅,3.6,,,"112.963904,22.772636",B0LAUOAJ24
江门,鹤山市,Mini咖啡 三文治 简餐,沙坪镇经华路经纬花苑164号商铺(即中国工商银行旁),13316750662,餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.957768,22.755190",B0ID77KWXT
江门,鹤山市,Mini迷你咖啡,美雅街6号,13534848691,餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.956996,22.769695",B0K14CTCO2
江门,鹤山市,OKK咖啡馆,裕民路14号,13760510382,餐饮服务;咖啡厅;咖啡厅,4.0,,,"112.964426,22.768421",B0K1NHJ5IT
江门,鹤山市,ONE MIN工作室,中东西横基村168号一楼首层,18022960016,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,3.6,,,"112.975563,22.780395",B0J2Z66AZQ
江门,鹤山市,Onecoffee,裕民路与新城路交叉口北140米,[],餐饮服务;咖啡厅;咖啡厅,2.7,,,"112.963480,22.773173",B0KRKZ7XVJ
江门,鹤山市,Ones Coffee(鹤山店),保利中央公园中嘉63号,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.981270,22.764037",B0I2UCYO2Z
江门,鹤山市,R Coffee咖啡馆,雅瑶镇锦绣悦府销售部旁,13066212894,餐饮服务;咖啡厅;咖啡厅,4.3,,,"113.016483,22.704654",B0K1MCQEFO
江门,鹤山市,Slowlife咖啡厅,乐享精品公寓北侧80米,[],餐饮服务;咖啡厅;咖啡厅,2.0,,,"112.827445,22.626349",B0LD39LKOS
江门,鹤山市,Sundaycoffee,[],15019897217,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.967300,22.768068",B0L61CN3P5
江门,鹤山市,Sunset落日.山海咖啡.鲜果茶(十里方圆店),十里方圆九章55号217,13702215145,餐饮服务;咖啡厅;咖啡厅,4.0,,,"113.008927,22.763050",B0KKYXJ6HM
江门,鹤山市,Sunset落日·山海咖啡.鲜果茶,雅瑶镇大岗村(Sunset落日•山海咖啡鲜果茶),[],餐饮服务;冷饮店;冷饮店,4.4,,,"112.969029,22.743950",B0KDU1DQUU
江门,鹤山市,Temperature餘温,沙坪街道中东西村民委员会围仔村127号首层,[],体育休闲服务;娱乐场所;酒吧,4.1,,,"112.959647,22.778375",B0LG4R7L3P
江门,鹤山市,VIOLET可可,沙坪街道保利中央中韵122-123号,13005867511,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.978448,22.765940",B0I36M99H8
江门,鹤山市,WAVES COFFEE-ROAST(方圆旭辉天赋店),方圆旭辉天赋15号,[],餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.988672,22.769393",B0KBPMZEIZ
江门,鹤山市,WHERE COFFEE威尔咖啡(装修中),共和镇中核和悦府西门66号,13422762296;13664926407,餐饮服务;咖啡厅;咖啡厅,4.5,,,"112.884200,22.576020",B0GR7LI3Y4
江门,鹤山市,Weewoo唯物,中东西抛网村8号唯物咖啡,18802586734,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.964315,22.784351",B0I375TLNA
江门,鹤山市,XYZ咖啡店,鹤山碧桂园·悦湖湾东侧100米,[],餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.960025,22.746400",B0K0BRHVKE
江门,鹤山市,dc coffee house,华侨新村公园,[],餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.963460,22.768271",B0J09YVAPN
江门,鹤山市,illy Caffe意利咖啡馆(雅瑶服务区东区店),雅瑶服务区(湛江往广州方向),13410332441,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.991446,22.715588",B0HBMAM3HA
江门,鹤山市,luckin coffee 瑞幸咖啡(鹤山大润发店),沙坪镇鹤山大道625号大润发(鹤山店),[],餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.958662,22.749348",B0LB5BTNNC
江门,鹤山市,snooze,大鹏路771号,13929191715,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.980663,22.771681",B0IR4A0KVV
江门,鹤山市,supmatecoffee,凤亭路28号坚美广场5F层,[],餐饮服务;咖啡厅;咖啡厅,3.3,,,"112.975922,22.755426",B0KRO5T02K
江门,鹤山市,winsome咖啡,新城路550号首层之二(屏苑新邨店),13048100863,餐饮服务;咖啡厅;咖啡厅,4.7,,,"112.958398,22.771514",B0KDHSJQTQ
江门,鹤山市,一念咖啡(鹤山店),917乡道与新城路交叉口北240米,13427265773,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.953853,22.772819",B0IASCLJ23
江门,鹤山市,中山路,鹤山市,[],地名地址信息;热点地名;热点地名,[],,COSTA,"112.961390,22.768748",B0HGTS8C8Z
江门,鹤山市,中山路,鹤山市,[],地名地址信息;交通地名;道路名,[],,COSTA,"112.960545,22.770465",B0IATO5H6L
江门,鹤山市,云南山,鹤山市,[],地名地址信息;自然地名;山,[],,COSTA,"112.576260,22.656144",B02EE019F5
江门,鹤山市,云宿山,鹤山市,[],地名地址信息;自然地名;山,[],,COSTA,"112.585823,22.647193",B02EE019F6
江门,鹤山市,几里咖啡,沙坪街道中山路259号,13126229205,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.960042,22.773180",B0JBP58FZI
江门,鹤山市,半日闲·Slow life,鹤城镇鹤城大道48号之1号,13422576345,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.827410,22.626248",B0J6HCEIYU
江门,鹤山市,又有一间咖啡店,沙坪镇乐民村110号,[],餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.963338,22.769670",B0K1Z9X46C
江门,鹤山市,发达coffee,宅梧镇梧岗北路6号,[],餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.633725,22.614675",B0K35ROVEL
江门,鹤山市,可达咖啡(融创御府店),鹤城镇尚峰领域物业68号,13923069986,餐饮服务;餐饮相关场所;餐饮相关,4.1,,,"112.837018,22.622404",B0J23C9VQY
江门,鹤山市,名一Tea.CafeFood,中山路85号,14750119989,餐饮服务;餐饮相关场所;餐饮相关,3.9,,,"112.959796,22.778612",B0K2XS8I7M
江门,鹤山市,咖先生咖啡,共和镇祥和路398号之十八,13822474627,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.884940,22.577014",B0IDDZ77FG
江门,鹤山市,囍coffee,前进路29-1号囍coffee,13427236411;18507509902,餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.963263,22.764906",B0J3X72UIW
江门,鹤山市,四季cafe,沙坪镇新业路184号四季CAFE,18923079882,餐饮服务;咖啡厅;咖啡厅,3.6,,,"112.959637,22.774025",B0I01UV8PH
江门,鹤山市,址山出口(G2518深岑高速东向),鹤山市,[],地名地址信息;交通地名;高速路出口,[],,COSTA,"112.807807,22.548659",BZ7JP3002W
江门,鹤山市,壁山,鹤山市,[],地名地址信息;自然地名;山,[],,COSTA,"112.775876,22.547041",B02EE01VT8
江门,鹤山市,壹咖啡,沙坪街道裕民路143号,13676198208,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.963491,22.773153",B0I37CU0OI
江门,鹤山市,大象咖啡,宅梧镇宅新路82号,13536106887,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.633757,22.614267",B0K0MRRZHI
江门,鹤山市,大雁山出口(G15沈海高速东北向),鹤山市,[],地名地址信息;交通地名;高速路出口,[],,COSTA,"113.018449,22.782996",BZ7MP500LU
江门,鹤山市,大雁山出口(G15沈海高速西南向),鹤山市,[],地名地址信息;交通地名;高速路出口,[],,COSTA,"113.020531,22.785897",BZ7MP500V8
江门,鹤山市,她店他惦,沙坪街道新升苑187号,13302585312,餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.965068,22.771227",B0I227DJG9
江门,鹤山市,安里咖啡Anli Coffee,沙坪凤亭路63号首层63-6卡,15992151540,餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.978370,22.755371",B0KD5COIMB
江门,鹤山市,小巷咖啡,共和镇泮坑村民委员会东心村,13536031839,餐饮服务;甜品店;甜品店,4.1,,,"112.870395,22.598278",B0IAFA7WHE
江门,鹤山市,小柒咖啡柠檬茶奶茶(一汇新天地店),南山路与人民路交叉口北80米,[],餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.961117,22.761899",B0LDCXY45G
江门,鹤山市,小窝咖啡,四九路1号,17724546081,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.773163,22.483712",B0LAC5KGST
江门,鹤山市,幸运咖(鹤山一汇新天地店),义学路25至49单号永安路26至62双号自编A005-01号,17520326069,餐饮服务;餐饮相关场所;餐饮相关,3.7,,,"112.960466,22.763340",B0IKSO24M5
江门,鹤山市,库迪咖啡(中山路店),沙坪街道中山路64号之七,13500285609,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.961523,22.765446",B0LB9ZXPNW
江门,鹤山市,库迪咖啡(鹤山新华城商业中心店),新华城商业中心1层1B08铺(探鱼南侧),19875088675,餐饮服务;咖啡厅;咖啡厅,4.0,,,"112.981964,22.759795",B0K0UHZPKP
江门,鹤山市,库迪咖啡(鹤山新天地芯美轩店),沙坪镇义学路1号3首层5铺芯美轩面包站内,18675931200,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.961365,22.762693",B0L6G521HX
江门,鹤山市,揾钱咖啡(坚美店),沙坪坚美园朝阳花地1号之24号,15815919254,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.974679,22.755538",B0K2G5EQLK
江门,鹤山市,摄氏度咖啡(保利·中央公园店),兴文路与铁夫路交叉口北60米,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.977317,22.764989",B0IA7CEAYX
江门,鹤山市,整杯咖啡,新环路与越楼大道交叉口东100米,[],餐饮服务;咖啡厅;咖啡厅,2.6,,,"112.957832,22.775862",B0KBO5ETYK
江门,鹤山市,旗山,鹤山市,[],地名地址信息;自然地名;山,[],,COSTA,"112.812068,22.588165",B02EE029SQ
江门,鹤山市,星巴克(江门鹤山广场店),人民东路鹤山广场1层1009,0750-8883036,餐饮服务;咖啡厅;星巴克咖啡,4.5,,,"112.976539,22.775085",B0FFHSSHTF
江门,鹤山市,春丽好码头啡档,沙坪镇中山二巷17号之4号,18923352052,餐饮服务;餐饮相关场所;餐饮相关,4.1,,,"112.963090,22.763346",B0JDFKPM5Q
江门,鹤山市,春禧咖啡馆,沙坪文化中心东区政通路6号之四,13392512380,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.982392,22.767678",B0J3JSR4YC
江门,鹤山市,有礼咖啡,新华城239号,[],餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.984191,22.757004",B0L6DDS95Y
江门,鹤山市,本来不该有•鲜果咖啡(鹤山广场店),新业路1126号,13232930814;13827063737,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.975349,22.775407",B0J6ZSJD3J
江门,鹤山市,柏醇咖啡(东民店),沙坪乐民邨五座134号101卡,0750-8955007;18922006507,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.963560,22.770192",B02EE0OGOV
江门,鹤山市,江门市·早八咖啡(保利店),沙坪保利中央花园中嘉53号,13750305944,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.981111,22.762961",B0J3ZUW0YM
江门,鹤山市,江门市·自定义咖啡馆,平安大道与祥和路交叉口东南420米,13823041066,餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.889303,22.574639",B0JABLWLEH
江门,鹤山市,海记大叔露营咖啡店,雅瑶镇大岗村大岗路江鹤1号营销中心,[],餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.969520,22.742531",B0I3KCAEYI
江门,鹤山市,灵狮花园,鹤山市楼冲中社村293号,[],餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.991408,22.763046",B0J19HWRED
江门,鹤山市,玖.JIU CAFE,共和镇和安路上格村98号,13427385890,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.887874,22.574661",B0KGUU2LBU
江门,鹤山市,玛纳休闲时光咖啡馆,新华路50号,13189429373;18575015363,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.962652,22.768033",B0FFF5E2JP
江门,鹤山市,珍宝咖啡,前进路6号101,[],餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.965800,22.765390",B0K0ZZYG3L
江门,鹤山市,瑞幸咖啡(江门共和店),共兴路263-02号,4000100100,餐饮服务;咖啡厅;咖啡厅,4.3,,瑞幸咖啡,"112.885445,22.580923",B0KUDAC84R
江门,鹤山市,瑞幸咖啡(江门鹤城店),鹤城镇时代风华花园32号商业体1层106商铺,4000100100,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.825098,22.625341",B0K0DRIP3B
江门,鹤山市,瑞幸咖啡(江门鹤山新华城店),鹤山大道和11号街交叉口新华城一楼瑞幸咖啡,4000100100,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.982319,22.760162",B0I6ZAFPPT
江门,鹤山市,瑞幸咖啡(鹤山一汇新天地店),义学路一汇新天地A011-01号铺,4000100100,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.961168,22.763018",B0HD9AY91T
江门,鹤山市,瑞幸咖啡(鹤山中山路店),沙坪街道中山路64号之七,4000100100,餐饮服务;咖啡厅;咖啡厅,4.0,,瑞幸咖啡,"112.961563,22.765458",B0JK4ZQAYK
江门,鹤山市,瑞幸咖啡(鹤山丽城店),沙坪镇新业路300号,4000100100,餐饮服务;咖啡厅;咖啡厅,4.5,,,"112.961890,22.774178",B0J3ZSUP3O
江门,鹤山市,瑞幸咖啡(鹤山坚美广场店),凤亭路28号鹤山坚美商业中心壹层铺位编号为1-04商铺,4000100100,餐饮服务;咖啡厅;咖啡厅,4.0,,瑞幸咖啡,"112.976658,22.754648",B0J0VR0DK9
江门,鹤山市,瑞幸咖啡(鹤山广场店),沙坪街道人民东路26号之10号,4000100100,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.976272,22.775215",B0I6NCHB5U
江门,鹤山市,發達咖啡(鹤山店),沙坪保利中央花园中景152号,13760544299,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.978258,22.766225",B0JU3Z1KPS
江门,鹤山市,真味咖啡(屏苑新邨店),富华路147-149号(近第四小学),0750-8406007,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.958075,22.773430",B02EE0268L
江门,鹤山市,红咖RedKa咖啡店,人民一巷与人民路交叉口北60米,[],体育休闲服务;娱乐场所;酒吧,3.9,,,"112.963925,22.763125",B0KAH1559G
江门,鹤山市,红砖屋咖啡,义学路78号附近,13632059400;13702276416,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.962783,22.762335",B0FFGHZG0W
江门,鹤山市,美斯咖啡(共和店),共和镇平安大道方盛苑商铺4号,13824040466,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.882763,22.577070",B0FFJ6MQO6
江门,鹤山市,翠花啡店,沙坪街道新业邨171号,13672857117,餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.959253,22.773064",B0KDO7VM7R
江门,鹤山市,肯悦咖啡(苏柏城广场店),苏柏城,[],餐饮服务;咖啡厅;咖啡厅,2.3,,,"112.982306,22.749749",B0LANRYC03
江门,鹤山市,臻品咖啡,共和镇共兴路288号宝丰新城商业B区B1-71商铺,13680495993,餐饮服务;咖啡厅;咖啡厅,3.4,,,"112.887700,22.581015",B0J1A15G6D
江门,鹤山市,花言啡语,沙坪镇碧桂园悦湖湾一街6-21号,15819907900,餐饮服务;餐饮相关场所;餐饮相关,3.9,,,"112.959682,22.746219",B0FFL1KE0C
江门,鹤山市,苦尽甘来咖啡屋(汇豪居店),汇豪居二栋5号二楼(彭友便利店楼上),13267661005,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.956471,22.771360",B0K2SB3Q0U
江门,鹤山市,蕾COFFEE ROOM,新华路华侨新村20栋102房之三,[],餐饮服务;餐饮相关场所;餐饮相关,[],,,"112.962825,22.768205",B0LU3D9GLL
江门,鹤山市,街阁catcafe,中东西横基村168号负一楼,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.975709,22.780330",B0K3VUHWXN
江门,鹤山市,詠春咖啡,古劳镇木便村383号,13427224363,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.936908,22.827510",B0K6PCZ19E
江门,鹤山市,象山,鹤山市,[],地名地址信息;自然地名;山,[],,COSTA,"112.923065,22.634176",B02EE019OW
江门,鹤山市,趷趷刚咖啡店,保利中央公园3期80号商铺,13642309090,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.980648,22.764482",B0I6HMX5GO
江门,鹤山市,車窦MotoMotto,雅瑶镇大岗路1号之四03卡002,18948088166,餐饮服务;餐饮相关场所;餐饮相关,3.6,,,"112.970898,22.741781",B0J1CLGF44
江门,鹤山市,车窦越南咖啡,大岗路与325国道辅路交叉口西北60米,13232396033;15992103027,餐饮服务;咖啡厅;咖啡厅,3.4,,,"112.970711,22.741633",B0KUDAAXR8
江门,鹤山市,道囍咖啡,人民东路与滨江大道交叉口东南340米,18607501000,餐饮服务;咖啡厅;咖啡厅,4.0,,,"113.027642,22.791001",B0J1D9339U
江门,鹤山市,醒神咖啡,华侨新村三区西门旁,17718866441,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.963577,22.773684",B0KDUN2E1G
江门,鹤山市,陈山出口(G15沈海高速北向),鹤山市,[],地名地址信息;交通地名;高速路出口,[],,COSTA,"112.995260,22.739924",BZ7LP4005B
江门,鹤山市,陈山出口(G15沈海高速北向),鹤山市,[],地名地址信息;交通地名;高速路出口,[],,COSTA,"112.995328,22.740126",B0FFGQIP15
江门,鹤山市,陈山出口(G15沈海高速南向),鹤山市,[],地名地址信息;交通地名;高速路出口,[],,COSTA,"112.995093,22.740680",B0FFGQHPBF
江门,鹤山市,雅图仕Kcoffee,工业大道一路与绿茵大道交叉口东北80米,[],餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.949357,22.827913",B0JD4ARV72
江门,鹤山市,雅瑶服务区illy CAFFE(雅瑶服务区西区店),沈海高速雅瑶服务区,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.989488,22.716801",B0G3FCMYVZ
江门,鹤山市,雲熙咖啡,共和镇祥和路398号之10号,13560488748,餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.885312,22.577343",B0K617RHF5
江门,鹤山市,高乐咖啡店,古劳镇沿江路7-2,18029632035;18688502822,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.935026,22.839144",B0JUUDM6DO
江门,鹤山市,鲜之烘咖啡馆(桂北邨店),沙坪桂北村134号(住改商),13794274121,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.959843,22.770841",B0FFJD13SN
江门,鹤山市,鳳凰树下,鹤山市,[],地名地址信息;地名地址信息;地名地址信息,3.4,,,"112.923872,22.772769",B0LAXL4MBO
江门,鹤山市,鹤山大道,鹤山市,[],地名地址信息;交通地名;道路名,[],,COSTA,"113.003348,22.780255",BZ7MP400BQ
江门,鹤山市,鹤山市,鹤山市,[],地名地址信息;普通地名;区县级地名,[],,COSTA,"112.964203,22.765912",B02EE01VJE
江门,鹤山市,鹤山市爱小啡咖啡店,沙坪中山路138号148号之二之三二层(自编03号),15992127946,餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.960742,22.770451",B0KAMA3S76
江门,鹤山市,鹤醒咖啡(恒昌花园店),人民东路28号,[],餐饮服务;咖啡厅;咖啡厅,0.2,,,"112.974160,22.774439",B0KDU7GQ5P
河源,东源县,6.6 coffee共森锅气(东源店),东源县中心区及生活配套区Z X-D02-02地块河源万达住宅项目4号地块E10栋E10-101店铺,13043484343,餐饮服务;咖啡厅;咖啡厅,4.3,,,"114.738348,23.782892",B0K3396Q2M
河源,东源县,6.6coffee共森锅气咖啡(广技师店),东方红村口(东方星辰集装箱),[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"114.745651,23.757721",B0K3XAVFCH
